loss,status,keep_last_percent,navg,n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf
0.5162,ok,35.0,120.0,400.0,15.0,0.5,50.0,17.0
1000000.0,ok,35.0,160.0,400.0,15.0,,46.0,2.0
0.5184,ok,20.0,280.0,500.0,15.0,0.5,42.0,19.0
0.5247999999999999,ok,20.0,180.0,450.0,15.0,0.5,40.0,18.0
0.5183500000000001,ok,40.0,140.0,400.0,30.0,0.5,48.0,20.0
0.5334,ok,25.0,260.0,450.0,15.0,log2,42.0,19.0
1000000.0,ok,5.0,240.0,500.0,15.0,0.5,36.0,18.0
0.53025,ok,95.0,220.0,450.0,15.0,0.5,46.0,17.0
0.5237,ok,35.0,140.0,400.0,15.0,0.5,50.0,20.0
0.5442499999999999,ok,40.0,100.0,400.0,15.0,auto,44.0,19.0
0.5407,ok,45.0,100.0,400.0,15.0,sqrt,48.0,4.0
1000000.0,ok,10.0,200.0,500.0,15.0,0.5,38.0,18.0
0.52225,ok,40.0,160.0,350.0,30.0,0.5,48.0,17.0
1000000.0,ok,35.0,160.0,400.0,15.0,,46.0,20.0
0.5258,ok,30.0,300.0,450.0,15.0,0.5,6.0,19.0
1000000.0,ok,40.0,180.0,350.0,15.0,0.5,44.0,17.0
0.52315,ok,30.0,280.0,450.0,15.0,0.5,40.0,18.0
0.53415,ok,25.0,260.0,450.0,15.0,log2,40.0,19.0
0.53165,ok,45.0,160.0,400.0,15.0,0.5,50.0,20.0
0.52125,ok,15.0,240.0,450.0,15.0,0.5,42.0,16.0
0.5407,ok,35.0,120.0,350.0,30.0,auto,44.0,18.0
0.524,ok,45.0,120.0,400.0,15.0,0.5,46.0,20.0
0.54145,ok,40.0,140.0,400.0,15.0,sqrt,48.0,19.0
0.5202500000000001,ok,35.0,180.0,350.0,15.0,0.5,48.0,18.0
0.52075,ok,40.0,180.0,350.0,15.0,0.5,46.0,17.0
1000000.0,ok,30.0,140.0,400.0,15.0,,44.0,20.0
0.52125,ok,25.0,220.0,500.0,15.0,0.5,36.0,16.0
0.5201,ok,20.0,320.0,500.0,15.0,0.5,42.0,19.0
0.5191,ok,20.0,300.0,450.0,30.0,0.5,38.0,17.0
0.53705,ok,35.0,180.0,400.0,15.0,log2,44.0,19.0
0.5186,ok,30.0,260.0,450.0,15.0,0.5,40.0,20.0
0.52155,ok,15.0,200.0,50.0,15.0,auto,42.0,18.0
1000000.0,ok,10.0,280.0,500.0,15.0,0.5,38.0,20.0
0.5237,ok,30.0,260.0,450.0,15.0,0.5,36.0,18.0
0.5427,ok,25.0,300.0,450.0,15.0,sqrt,46.0,17.0
0.5427,ok,45.0,140.0,350.0,15.0,0.5,50.0,19.0
0.5178499999999999,ok,15.0,240.0,500.0,30.0,0.5,42.0,16.0
1000000.0,ok,25.0,220.0,450.0,15.0,,40.0,18.0
0.5176000000000001,ok,20.0,240.0,450.0,15.0,0.5,48.0,19.0
1000000.0,ok,5.0,280.0,400.0,15.0,0.5,46.0,20.0
0.53635,ok,35.0,160.0,350.0,15.0,0.5,50.0,17.0
0.522,ok,40.0,120.0,400.0,15.0,0.5,44.0,19.0
0.54355,ok,45.0,200.0,350.0,15.0,auto,50.0,18.0
0.54165,ok,40.0,100.0,400.0,15.0,log2,48.0,20.0
0.5275000000000001,ok,35.0,80.0,350.0,30.0,0.5,44.0,20.0
0.53835,ok,45.0,160.0,400.0,15.0,0.5,46.0,17.0
0.54785,ok,50.0,140.0,350.0,15.0,sqrt,50.0,16.0
0.52755,ok,35.0,180.0,400.0,15.0,0.5,48.0,18.0
0.5202,ok,30.0,320.0,350.0,15.0,0.5,44.0,19.0
1000000.0,ok,35.0,100.0,400.0,15.0,,46.0,8.0
0.5164500000000001,ok,25.0,260.0,500.0,15.0,0.5,42.0,19.0
0.5182,ok,20.0,300.0,500.0,15.0,0.5,38.0,18.0
0.52295,ok,40.0,200.0,400.0,15.0,0.5,44.0,20.0
0.5365,ok,40.0,80.0,350.0,15.0,log2,48.0,16.0
0.52955,ok,30.0,280.0,450.0,30.0,0.5,40.0,7.0
1000000.0,ok,10.0,240.0,450.0,15.0,auto,42.0,17.0
0.5319499999999999,ok,50.0,180.0,350.0,15.0,0.5,50.0,10.0
0.5219,ok,45.0,160.0,400.0,15.0,0.5,46.0,20.0
0.5421,ok,35.0,320.0,350.0,15.0,sqrt,44.0,19.0
0.5216,ok,30.0,200.0,400.0,15.0,0.5,48.0,18.0
0.52175,ok,45.0,320.0,400.0,30.0,0.5,50.0,17.0
1000000.0,ok,40.0,120.0,350.0,15.0,,46.0,19.0
0.50975,ok,35.0,200.0,400.0,15.0,0.5,48.0,20.0
0.5370999999999999,ok,50.0,180.0,350.0,15.0,0.5,44.0,17.0
1000000.0,ok,15.0,280.0,450.0,15.0,0.5,36.0,16.0
0.5273,ok,25.0,220.0,500.0,15.0,log2,38.0,2.0
0.5262,ok,40.0,140.0,400.0,15.0,0.5,50.0,18.0
0.5374,ok,45.0,300.0,350.0,15.0,auto,46.0,19.0
0.51285,ok,35.0,200.0,400.0,15.0,0.5,50.0,18.0
0.5203500000000001,ok,30.0,300.0,400.0,30.0,0.5,48.0,20.0
0.5203500000000001,ok,45.0,200.0,350.0,15.0,0.5,48.0,20.0
0.53775,ok,40.0,320.0,400.0,15.0,sqrt,50.0,18.0
0.5119499999999999,ok,35.0,220.0,350.0,15.0,0.5,48.0,19.0
1000000.0,ok,50.0,300.0,400.0,15.0,,50.0,17.0
0.52205,ok,40.0,280.0,100.0,15.0,0.5,48.0,16.0
0.5125,ok,30.0,260.0,350.0,15.0,0.5,46.0,19.0
0.52305,ok,35.0,220.0,400.0,20.0,0.5,50.0,20.0
0.52305,ok,30.0,240.0,350.0,30.0,0.5,48.0,17.0
0.5345,ok,50.0,260.0,400.0,15.0,log2,12.0,20.0
0.5257499999999999,ok,45.0,320.0,350.0,15.0,0.5,46.0,11.0
0.5413,ok,40.0,240.0,400.0,15.0,auto,48.0,19.0
0.52185,ok,55.0,200.0,350.0,15.0,0.5,50.0,18.0
0.5134000000000001,ok,40.0,280.0,400.0,20.0,0.5,46.0,18.0
0.5398000000000001,ok,30.0,300.0,400.0,15.0,sqrt,46.0,16.0
0.5114000000000001,ok,45.0,320.0,350.0,15.0,0.5,48.0,19.0
1000000.0,ok,35.0,260.0,450.0,15.0,,50.0,20.0
0.5169,ok,30.0,220.0,400.0,20.0,0.5,44.0,17.0
0.5169,ok,50.0,260.0,350.0,30.0,0.5,42.0,18.0
0.52305,ok,35.0,180.0,400.0,15.0,0.5,46.0,19.0
0.5338,ok,45.0,240.0,450.0,15.0,0.5,44.0,9.0
0.5209,ok,55.0,320.0,400.0,15.0,0.5,50.0,20.0
0.5430999999999999,ok,55.0,340.0,400.0,15.0,auto,48.0,19.0
0.5193000000000001,ok,50.0,320.0,450.0,20.0,0.5,50.0,20.0
0.5477,ok,60.0,320.0,400.0,15.0,log2,50.0,6.0
0.5256000000000001,ok,55.0,340.0,450.0,15.0,0.5,48.0,20.0
0.54315,ok,50.0,200.0,400.0,15.0,sqrt,48.0,19.0
0.5152,ok,45.0,320.0,450.0,15.0,0.5,48.0,20.0
0.51535,ok,45.0,300.0,350.0,20.0,0.5,50.0,19.0
1000000.0,ok,50.0,280.0,400.0,30.0,,46.0,19.0
0.51705,ok,60.0,180.0,400.0,15.0,0.5,44.0,20.0
0.51155,ok,40.0,220.0,450.0,15.0,0.5,48.0,19.0
0.5183,ok,45.0,300.0,350.0,15.0,0.5,50.0,18.0
0.5392,ok,55.0,200.0,400.0,20.0,log2,46.0,20.0
0.5159,ok,45.0,280.0,350.0,15.0,0.5,48.0,20.0
0.54715,ok,40.0,220.0,450.0,15.0,auto,42.0,19.0
0.5204500000000001,ok,50.0,240.0,450.0,15.0,0.5,44.0,20.0
0.5319,ok,50.0,180.0,400.0,15.0,0.5,50.0,18.0
0.52715,ok,55.0,200.0,350.0,20.0,0.5,50.0,19.0
0.54505,ok,60.0,220.0,400.0,30.0,sqrt,48.0,18.0
0.52735,ok,50.0,180.0,400.0,15.0,0.5,48.0,19.0
0.5144500000000001,ok,40.0,260.0,500.0,15.0,0.5,40.0,20.0
1000000.0,ok,60.0,220.0,100.0,15.0,,50.0,18.0
0.53,ok,45.0,200.0,350.0,20.0,0.5,50.0,17.0
0.52705,ok,50.0,220.0,450.0,15.0,0.5,48.0,1.0
0.5332,ok,40.0,260.0,500.0,15.0,log2,14.0,20.0
0.5318,ok,55.0,200.0,350.0,15.0,0.5,2.0,19.0
0.5325,ok,45.0,160.0,400.0,15.0,0.5,46.0,18.0
0.5369,ok,40.0,240.0,500.0,20.0,auto,42.0,20.0
0.51735,ok,35.0,240.0,450.0,15.0,0.5,46.0,19.0
0.51495,ok,40.0,240.0,450.0,15.0,0.5,48.0,19.0
0.5214000000000001,ok,45.0,220.0,450.0,15.0,0.5,46.0,19.0
0.5171999999999999,ok,40.0,260.0,450.0,15.0,0.5,46.0,20.0
0.5203500000000001,ok,35.0,240.0,500.0,15.0,0.5,48.0,19.0
0.52215,ok,45.0,220.0,450.0,15.0,0.5,44.0,18.0
0.51755,ok,35.0,240.0,450.0,15.0,0.5,50.0,19.0
0.5133000000000001,ok,40.0,280.0,500.0,15.0,0.5,48.0,20.0
0.512,ok,35.0,220.0,450.0,15.0,0.5,46.0,19.0
0.5138,ok,45.0,260.0,450.0,15.0,0.5,44.0,20.0
0.5228,ok,40.0,200.0,500.0,15.0,0.5,50.0,18.0
0.5226500000000001,ok,45.0,260.0,450.0,15.0,0.5,48.0,18.0
0.518,ok,35.0,240.0,450.0,15.0,0.5,46.0,20.0
0.5163,ok,40.0,220.0,500.0,15.0,0.5,44.0,19.0
0.5234000000000001,ok,30.0,280.0,400.0,15.0,0.5,46.0,18.0
0.52335,ok,45.0,240.0,450.0,15.0,0.5,44.0,19.0
0.52145,ok,40.0,200.0,450.0,15.0,0.5,48.0,20.0
0.5235,ok,30.0,280.0,400.0,15.0,0.5,50.0,18.0
0.5120499999999999,ok,35.0,220.0,500.0,15.0,0.5,48.0,20.0
0.5263,ok,50.0,260.0,500.0,15.0,0.5,42.0,19.0
0.5345,ok,45.0,180.0,400.0,15.0,0.5,46.0,17.0
0.5153,ok,40.0,240.0,400.0,15.0,0.5,50.0,20.0
0.5135,ok,25.0,260.0,450.0,15.0,0.5,44.0,19.0
0.52175,ok,30.0,280.0,450.0,15.0,0.5,46.0,18.0
0.5165500000000001,ok,40.0,200.0,400.0,15.0,0.5,48.0,20.0
0.51745,ok,50.0,300.0,500.0,15.0,0.5,50.0,18.0
0.5120499999999999,ok,35.0,220.0,450.0,15.0,0.5,44.0,19.0
0.52315,ok,40.0,180.0,400.0,15.0,0.5,42.0,17.0
0.5177,ok,45.0,260.0,450.0,15.0,0.5,48.0,19.0
0.51335,ok,35.0,300.0,400.0,15.0,0.5,46.0,20.0
0.5285,ok,30.0,240.0,400.0,30.0,0.5,50.0,18.0
0.5221,ok,50.0,200.0,500.0,15.0,0.5,44.0,19.0
0.51015,ok,45.0,280.0,450.0,15.0,0.5,42.0,20.0
0.52155,ok,35.0,220.0,500.0,15.0,0.5,46.0,17.0
0.5186,ok,30.0,260.0,400.0,20.0,0.5,48.0,20.0
0.53735,ok,25.0,240.0,450.0,15.0,sqrt,44.0,18.0
0.52395,ok,50.0,320.0,400.0,25.0,0.5,40.0,20.0
0.52425,ok,55.0,300.0,400.0,15.0,0.5,50.0,20.0
1000000.0,ok,55.0,280.0,450.0,15.0,,42.0,20.0
0.52725,ok,45.0,300.0,500.0,15.0,0.5,40.0,20.0
0.5123500000000001,ok,50.0,280.0,350.0,20.0,0.5,46.0,19.0
0.51705,ok,50.0,300.0,450.0,15.0,0.5,48.0,20.0
0.51705,ok,45.0,280.0,500.0,30.0,0.5,40.0,20.0
0.5374,ok,45.0,320.0,500.0,15.0,log2,42.0,19.0
0.5152,ok,40.0,280.0,500.0,15.0,0.5,38.0,19.0
0.53885,ok,45.0,280.0,500.0,20.0,auto,40.0,3.0
0.5198,ok,45.0,300.0,500.0,15.0,0.5,42.0,20.0
0.52305,ok,50.0,260.0,450.0,25.0,0.5,40.0,19.0
0.5404500000000001,ok,40.0,340.0,500.0,15.0,sqrt,42.0,20.0
0.512,ok,55.0,320.0,400.0,15.0,0.5,44.0,18.0
0.51665,ok,45.0,300.0,450.0,15.0,0.5,38.0,20.0
1000000.0,ok,50.0,280.0,450.0,20.0,,42.0,19.0
0.5255000000000001,ok,55.0,160.0,350.0,15.0,0.5,50.0,18.0
0.51235,ok,50.0,340.0,400.0,30.0,0.5,46.0,18.0
0.5175500000000001,ok,40.0,260.0,500.0,15.0,0.5,40.0,20.0
0.53405,ok,60.0,180.0,400.0,15.0,log2,48.0,17.0
0.52,ok,55.0,300.0,350.0,15.0,0.5,44.0,19.0
0.5246500000000001,ok,45.0,60.0,400.0,20.0,0.5,46.0,18.0
0.50815,ok,50.0,320.0,50.0,15.0,auto,48.0,17.0
0.51725,ok,50.0,240.0,350.0,25.0,0.5,50.0,19.0
0.5067999999999999,ok,40.0,280.0,450.0,15.0,0.5,42.0,20.0
0.53965,ok,40.0,260.0,450.0,15.0,sqrt,38.0,20.0
0.5243,ok,60.0,320.0,50.0,15.0,auto,44.0,17.0
0.52125,ok,55.0,340.0,50.0,20.0,auto,46.0,17.0
0.53775,ok,55.0,340.0,150.0,15.0,auto,44.0,19.0
0.54015,ok,60.0,340.0,100.0,15.0,auto,48.0,19.0
0.5201,ok,50.0,320.0,50.0,15.0,auto,36.0,20.0
0.5368999999999999,ok,55.0,320.0,100.0,15.0,auto,42.0,10.0
0.5169,ok,45.0,320.0,100.0,30.0,auto,40.0,20.0
0.5169,ok,50.0,340.0,50.0,15.0,auto,42.0,20.0
0.5321,ok,45.0,320.0,100.0,20.0,auto,40.0,20.0
0.53645,ok,65.0,320.0,150.0,15.0,auto,38.0,5.0
0.52705,ok,50.0,340.0,100.0,25.0,auto,34.0,20.0
0.549,ok,55.0,300.0,350.0,15.0,auto,42.0,19.0
0.5387500000000001,ok,60.0,360.0,150.0,15.0,auto,44.0,6.0
0.5276000000000001,ok,50.0,340.0,100.0,15.0,auto,42.0,20.0
0.5276000000000001,ok,45.0,300.0,50.0,20.0,auto,40.0,11.0
0.5326,ok,50.0,300.0,150.0,15.0,auto,44.0,19.0
0.55285,ok,45.0,320.0,350.0,30.0,auto,42.0,20.0
0.5319,ok,55.0,320.0,450.0,15.0,auto,38.0,4.0
0.55185,ok,45.0,340.0,100.0,15.0,auto,36.0,18.0
0.5347999999999999,ok,50.0,300.0,100.0,15.0,auto,40.0,20.0
0.54775,ok,45.0,320.0,350.0,20.0,auto,42.0,19.0
0.5198,ok,40.0,300.0,50.0,15.0,auto,44.0,18.0
0.52895,ok,65.0,360.0,50.0,25.0,auto,34.0,19.0
0.5407500000000001,ok,40.0,340.0,150.0,,auto,38.0,20.0
0.54305,ok,55.0,300.0,450.0,15.0,auto,32.0,19.0
1000000.0,ok,50.0,280.0,50.0,15.0,,44.0,9.0
0.5346,ok,45.0,360.0,500.0,15.0,auto,46.0,18.0
0.5439499999999999,ok,40.0,320.0,450.0,20.0,auto,40.0,19.0
0.5299,ok,60.0,300.0,150.0,15.0,auto,44.0,20.0
0.5399,ok,50.0,340.0,150.0,30.0,auto,36.0,17.0
0.5383,ok,45.0,320.0,150.0,15.0,auto,10.0,18.0
0.5441,ok,55.0,280.0,350.0,15.0,auto,42.0,20.0
0.53705,ok,40.0,300.0,400.0,15.0,auto,46.0,8.0
0.5219,ok,45.0,340.0,50.0,20.0,auto,40.0,19.0
0.5355000000000001,ok,40.0,320.0,450.0,15.0,auto,44.0,18.0
0.5365,ok,50.0,360.0,500.0,,log2,42.0,20.0
0.5383,ok,45.0,280.0,350.0,25.0,auto,38.0,17.0
1000000.0,ok,55.0,300.0,400.0,15.0,,46.0,19.0
0.54015,ok,50.0,320.0,450.0,15.0,sqrt,44.0,20.0
0.54765,ok,60.0,280.0,350.0,15.0,auto,42.0,19.0
0.5422499999999999,ok,35.0,300.0,450.0,20.0,log2,40.0,16.0
0.5422499999999999,ok,40.0,340.0,400.0,15.0,auto,46.0,18.0
0.5405,ok,45.0,300.0,500.0,30.0,sqrt,34.0,20.0
1000000.0,ok,35.0,280.0,400.0,15.0,,36.0,17.0
0.5383,ok,40.0,320.0,450.0,15.0,auto,30.0,18.0
0.5343,ok,55.0,340.0,350.0,15.0,auto,44.0,19.0
0.5417000000000001,ok,45.0,280.0,400.0,20.0,sqrt,42.0,20.0
0.53455,ok,50.0,320.0,500.0,15.0,log2,46.0,18.0
1000000.0,ok,40.0,360.0,50.0,,,46.0,16.0
0.5405500000000001,ok,40.0,280.0,100.0,25.0,auto,44.0,17.0
0.54285,ok,35.0,300.0,450.0,15.0,auto,38.0,20.0
0.53515,ok,50.0,300.0,350.0,15.0,log2,48.0,18.0
0.5481,ok,45.0,320.0,400.0,15.0,sqrt,40.0,19.0
0.51555,ok,45.0,300.0,450.0,20.0,0.5,42.0,19.0
0.51925,ok,35.0,280.0,350.0,15.0,0.5,44.0,20.0
0.5167,ok,60.0,340.0,400.0,30.0,0.5,48.0,20.0
1000000.0,ok,50.0,360.0,450.0,15.0,,46.0,17.0
0.5192,ok,40.0,340.0,500.0,15.0,0.5,40.0,19.0
0.5466,ok,55.0,320.0,100.0,15.0,auto,42.0,18.0
0.52395,ok,35.0,300.0,400.0,20.0,0.5,36.0,19.0
0.5133,ok,45.0,280.0,150.0,15.0,log2,48.0,20.0
0.51695,ok,40.0,360.0,400.0,,0.5,44.0,16.0
0.51545,ok,45.0,280.0,350.0,15.0,0.5,18.0,18.0
0.52415,ok,55.0,300.0,500.0,25.0,0.5,46.0,17.0
0.55035,ok,65.0,320.0,350.0,15.0,auto,38.0,19.0
0.52525,ok,50.0,320.0,450.0,15.0,0.5,42.0,12.0
0.5439499999999999,ok,35.0,300.0,400.0,20.0,sqrt,40.0,7.0
0.5084,ok,45.0,340.0,450.0,15.0,0.5,44.0,20.0
1000000.0,ok,40.0,260.0,400.0,15.0,,46.0,18.0
0.5213,ok,50.0,280.0,500.0,30.0,0.5,48.0,19.0
0.52205,ok,35.0,320.0,350.0,15.0,0.5,32.0,20.0
0.5384,ok,40.0,280.0,400.0,15.0,auto,50.0,17.0
0.5223,ok,60.0,300.0,450.0,20.0,0.5,44.0,18.0
0.5205,ok,50.0,360.0,500.0,15.0,0.5,40.0,20.0
0.53715,ok,55.0,360.0,500.0,,log2,40.0,20.0
0.5197499999999999,ok,45.0,340.0,500.0,25.0,0.5,38.0,20.0
0.51395,ok,40.0,260.0,500.0,15.0,0.5,42.0,20.0
0.5173000000000001,ok,35.0,340.0,450.0,15.0,0.5,38.0,20.0
0.5372,ok,50.0,340.0,450.0,15.0,auto,34.0,19.0
0.5108,ok,45.0,360.0,450.0,20.0,0.5,42.0,20.0
0.5456000000000001,ok,35.0,380.0,500.0,15.0,sqrt,36.0,19.0
0.5265,ok,55.0,360.0,450.0,30.0,0.5,40.0,11.0
1000000.0,ok,40.0,340.0,450.0,15.0,,42.0,19.0
0.5185,ok,60.0,340.0,500.0,15.0,0.5,38.0,20.0
0.5252,ok,55.0,380.0,500.0,20.0,0.5,36.0,20.0
0.5403500000000001,ok,60.0,360.0,500.0,20.0,auto,38.0,20.0
0.5166999999999999,ok,50.0,380.0,500.0,20.0,0.5,36.0,19.0
0.5366,ok,45.0,400.0,500.0,20.0,log2,34.0,20.0
0.5224,ok,65.0,400.0,450.0,20.0,0.5,40.0,19.0
0.5204,ok,50.0,380.0,500.0,20.0,0.5,38.0,18.0
0.51905,ok,45.0,380.0,450.0,20.0,0.5,40.0,20.0
0.54135,ok,55.0,360.0,450.0,20.0,auto,38.0,10.0
0.54315,ok,50.0,360.0,500.0,20.0,sqrt,16.0,19.0
0.52075,ok,45.0,380.0,500.0,20.0,0.5,40.0,18.0
0.52075,ok,55.0,380.0,450.0,20.0,0.5,42.0,20.0
1000000.0,ok,50.0,400.0,450.0,20.0,,36.0,20.0
0.5178,ok,45.0,360.0,500.0,20.0,0.5,34.0,19.0
0.5178,ok,50.0,360.0,450.0,20.0,0.5,42.0,18.0
0.54,ok,45.0,360.0,500.0,20.0,auto,38.0,12.0
0.5219,ok,65.0,400.0,450.0,20.0,0.5,40.0,20.0
0.5356000000000001,ok,90.0,380.0,450.0,20.0,log2,42.0,19.0
0.52195,ok,40.0,340.0,500.0,20.0,0.5,32.0,18.0
0.5314,ok,55.0,400.0,450.0,20.0,0.5,40.0,6.0
0.5161,ok,45.0,380.0,500.0,20.0,0.5,42.0,17.0
0.5436,ok,50.0,360.0,450.0,20.0,auto,44.0,19.0
0.52745,ok,60.0,360.0,450.0,20.0,0.5,36.0,16.0
0.53945,ok,60.0,340.0,500.0,20.0,sqrt,44.0,20.0
0.5218499999999999,ok,45.0,340.0,450.0,20.0,0.5,40.0,18.0
1000000.0,ok,40.0,380.0,500.0,20.0,,38.0,19.0
0.5163,ok,55.0,360.0,450.0,20.0,0.5,42.0,20.0
0.51915,ok,35.0,340.0,500.0,20.0,0.5,6.0,19.0
0.53805,ok,50.0,400.0,450.0,20.0,auto,34.0,17.0
0.51405,ok,40.0,360.0,450.0,20.0,0.5,44.0,20.0
0.5352,ok,45.0,340.0,500.0,20.0,log2,40.0,18.0
0.5165,ok,40.0,380.0,450.0,20.0,0.5,42.0,17.0
0.5242,ok,45.0,360.0,450.0,20.0,0.5,28.0,16.0
0.517,ok,50.0,340.0,500.0,20.0,0.5,36.0,19.0
0.51545,ok,55.0,400.0,500.0,20.0,auto,38.0,20.0
0.51545,ok,45.0,380.0,450.0,25.0,0.5,44.0,19.0
0.5398000000000001,ok,35.0,320.0,450.0,20.0,sqrt,42.0,18.0
0.51635,ok,40.0,360.0,500.0,,0.5,44.0,20.0
1000000.0,ok,55.0,340.0,450.0,20.0,,40.0,20.0
0.51915,ok,50.0,320.0,500.0,30.0,0.5,38.0,19.0
0.5196500000000001,ok,65.0,60.0,450.0,20.0,0.5,40.0,18.0
0.5435,ok,60.0,340.0,450.0,25.0,auto,42.0,9.0
0.5182500000000001,ok,40.0,360.0,500.0,,0.5,44.0,17.0
0.5361,ok,35.0,80.0,450.0,20.0,log2,42.0,16.0
0.5198,ok,45.0,320.0,450.0,20.0,0.5,44.0,19.0
0.5204500000000001,ok,50.0,380.0,500.0,30.0,0.5,36.0,20.0
0.5225500000000001,ok,45.0,400.0,450.0,20.0,0.5,38.0,17.0
0.5423500000000001,ok,40.0,320.0,500.0,,auto,34.0,18.0
0.54835,ok,35.0,380.0,450.0,25.0,sqrt,30.0,19.0
0.5202,ok,50.0,340.0,500.0,20.0,0.5,32.0,20.0
0.5202500000000001,ok,55.0,320.0,450.0,20.0,0.5,42.0,18.0
0.5203,ok,40.0,360.0,450.0,30.0,0.5,4.0,19.0
0.5197499999999999,ok,45.0,340.0,500.0,20.0,0.5,40.0,20.0
1000000.0,ok,50.0,360.0,450.0,25.0,,26.0,18.0
0.53175,ok,45.0,340.0,500.0,,auto,44.0,15.0
0.5315000000000001,ok,35.0,320.0,50.0,20.0,0.5,46.0,20.0
0.53165,ok,40.0,360.0,450.0,20.0,log2,40.0,19.0
0.5267999999999999,ok,55.0,400.0,450.0,30.0,0.5,42.0,17.0
0.5486500000000001,ok,70.0,320.0,450.0,20.0,0.5,44.0,3.0
0.5197,ok,50.0,380.0,500.0,,0.5,22.0,18.0
0.5353,ok,60.0,100.0,500.0,25.0,auto,46.0,19.0
0.5173000000000001,ok,35.0,340.0,450.0,20.0,0.5,24.0,20.0
0.5287999999999999,ok,40.0,300.0,100.0,15.0,sqrt,38.0,16.0
0.52115,ok,45.0,320.0,500.0,20.0,0.5,36.0,20.0
1000000.0,ok,40.0,40.0,450.0,15.0,,46.0,19.0
0.5163,ok,50.0,380.0,150.0,30.0,0.5,42.0,17.0
0.52535,ok,45.0,360.0,450.0,15.0,0.5,40.0,18.0
0.55105,ok,55.0,340.0,400.0,20.0,auto,42.0,20.0
0.5186999999999999,ok,35.0,320.0,500.0,15.0,0.5,44.0,19.0
0.53605,ok,45.0,300.0,450.0,15.0,log2,20.0,19.0
